id,prev_price,replace_time,satisfaction_score
164613,36,4,3
164615,32,4,4
164624,42,5,4
164638,39,4,4
164658,41,4,4
164676,37,4,4
164709,39,4,4
164722,38,4,4
164763,36,4,4
164787,37,4,4
164795,43,4,4
164801,33,4,4
164809,39,4,4
164812,34,4,4
164815,38,4,4
164829,37,4,4
164831,40,4,3
164894,38,4,4
164953,37,4,4
164957,39,4,4
164965,35,4,4
164969,35,5,4
164981,37,4,4
164987,39,4,3
165000,35,4,4
165015,35,4,4
165027,33,3,4
165030,36,4,4
165033,25,4,4
165037,35,4,5
165067,36,4,4
165089,32,4,4
165117,40,4,4
165123,39,4,4
165124,34,4,4
165134,44,4,4
165143,41,4,4
165155,29,4,4
165168,37,3,4
165197,27,4,4
165217,38,4,4
165231,30,4,4
165235,41,5,4
165264,40,4,4
165269,37,4,4
165300,40,4,4
165322,35,4,4
165337,32,4,4
165350,33,4,4
165403,34,4,5
165407,34,4,4
165418,40,4,4
165425,35,4,4
165459,35,3,4
165465,39,4,4
165485,39,4,4
165520,38,4,5
165529,34,4,4
165558,39,4,4
165561,36,4,4
165594,41,4,4
165605,31,4,4
165644,33,4,4
165653,33,4,4
165665,40,4,4
165689,32,4,4
165693,35,4,3
165707,36,4,5
165712,39,4,4
165724,25,4,4
165745,39,4,4
165767,38,4,4
165773,41,4,5
165781,34,4,4
165786,32,4,4
165787,32,4,4
165794,33,4,4
165795,38,4,4
165807,39,4,4
165883,36,4,4
165914,37,4,4
165935,33,4,4
165945,35,4,4
165962,34,4,3
165980,36,4,4
166027,34,4,4
166032,35,4,4
166041,45,5,4
166106,32,4,3
166120,36,4,4
166133,34,4,4
166135,34,3,4
166151,35,4,4
166161,33,4,4
166167,35,4,4
166173,33,4,4
166174,28,4,4
166179,35,4,4
166194,36,4,4
166237,34,4,4
166239,29,4,4
166264,34,4,4
166289,36,4,4
166301,40,4,4
166305,41,4,4
166319,31,4,4
166341,33,4,3
166344,27,4,4
166348,34,3,4
166349,32,3,4
166353,32,4,4
166374,31,4,4
166384,38,4,4
166386,48,4,4
166454,35,4,4
166464,35,4,4
166468,42,4,4
166490,38,5,4
166493,41,4,3
166519,29,4,5
166520,26,4,4
166531,35,4,4
166551,38,4,4
166574,38,3,4
166575,34,4,4
166594,41,4,4
166601,31,4,4
166633,35,3,4
166638,36,4,4
166660,35,4,4
166685,38,4,4
166687,40,4,4
166701,42,4,4
166713,38,4,5
166742,31,4,4
166749,32,4,4
166823,39,4,4
166826,45,4,4
166830,38,4,4
166845,42,4,4
166863,36,5,4
166867,38,5,4
166886,37,4,4
166903,44,3,4
166921,37,4,4
166924,33,4,4
166948,28,4,4
166964,36,4,4
166970,36,4,4
166974,38,4,4
166975,38,4,4
166985,35,4,4
167013,41,4,4
167019,37,4,3
167026,37,4,3
167034,37,4,4
167039,34,4,4
167042,29,4,3
167045,40,4,4
167047,37,4,4
167059,41,3,3
167063,31,5,4
167064,37,4,4
167067,35,4,4
167078,38,4,4
167084,35,4,4
167096,30,4,4
167115,31,4,4
167132,30,3,4
167145,34,4,4
167158,36,4,4
167178,35,5,3
167182,35,4,4
167199,35,4,4
167204,38,4,4
167215,41,4,4
167244,40,4,4
167253,35,4,4
167256,39,4,4
167269,32,4,4
167321,27,4,3
167323,35,4,4
167363,40,4,4
167366,38,4,3
167372,36,4,4
167377,41,4,3
167381,38,4,4
167403,36,4,4
167460,34,4,4
167463,37,4,4
167514,35,4,4
167517,35,5,4
167560,34,4,4
167580,36,4,4
167658,31,4,4
167665,37,4,4
167670,45,4,4
167696,31,4,4
167699,34,4,4
167711,38,4,5
167736,37,3,4
167739,35,4,4
167744,37,4,4
167779,36,4,4
167782,33,4,4
167786,34,4,4
167789,36,4,4
167798,35,4,4
167803,35,4,4
167804,26,4,4
167864,37,4,4
167874,36,4,4
167877,36,4,4
167887,32,4,4
167895,31,4,4
167901,33,4,4
167930,38,4,4
167931,29,4,4
167968,37,5,4
167988,35,4,4
168018,39,4,4
168043,33,4,4
168095,34,4,4
168098,35,4,4
168111,28,4,5
168113,28,4,3
168124,32,5,4
168131,35,4,4
168160,37,5,4
168181,40,4,4
168197,32,4,4
168219,31,4,4
168234,35,4,4
168262,33,4,4
168316,35,4,4
168317,38,4,4
168346,36,4,4
168354,38,4,4
168414,36,4,4
168441,36,4,4
168458,35,3,4
168464,34,4,4
168469,34,4,4
168498,40,4,4
168504,30,4,4
168516,36,4,4
168587,37,4,4
168617,36,4,4
168659,40,4,3
168661,35,4,4
168667,37,3,4
168708,31,4,4
168721,30,4,4
168761,33,4,4
168768,33,4,4
168776,33,4,4
168800,40,4,4
168801,39,4,4
168813,37,4,4
168839,35,4,3
168854,40,4,4
168870,37,4,4
168889,29,4,4
168937,33,4,4
168946,32,5,4
168953,39,4,4
168959,34,4,4
168961,39,4,4
168970,34,4,4
168981,37,4,4
168984,26,4,4
168985,35,4,4
169003,33,4,4
169012,36,4,4
169022,34,5,4
169049,31,4,4
169051,33,4,3
169065,37,3,4
169081,38,4,4
169110,35,4,3
169136,39,4,3
169144,34,5,4
169156,38,4,4
169171,39,4,4
169182,31,3,4
169194,40,4,4
169205,30,4,4
169206,38,4,4
169209,35,4,4
169212,36,5,5
169214,31,4,4
169224,33,4,3
169227,36,4,4
169230,35,4,4
169244,37,4,4
169257,28,4,4
169282,40,4,4
169305,38,4,4
169322,38,4,4
169351,34,4,4
169353,35,3,4
169381,35,4,4
169388,38,4,4
169397,27,4,4
169441,41,4,4
169450,27,4,4
169474,37,4,3
169475,32,4,4
169485,41,3,4
169494,33,4,4
169495,35,4,4
169519,35,4,4
169532,36,4,4
169558,40,4,4
169600,35,4,4
169620,37,4,4
169625,33,4,4
169657,35,4,3
169661,39,4,4
169663,30,4,4
169669,45,4,4
169697,39,4,4
169702,40,5,4
169711,35,4,4
169713,34,4,4
169730,32,4,4
169769,37,4,4
169805,43,4,4
169809,41,4,4
169822,32,4,4
169841,44,4,4
169880,40,4,4
169883,34,4,4
169901,32,4,4
169905,30,4,4
169936,39,4,4
169942,37,4,4
169981,42,4,4
170023,38,4,4
170028,35,4,4
170045,37,4,4
170064,35,4,4
170070,38,4,4
170145,35,4,4
170186,43,4,4
170216,36,4,4
170217,27,4,4
170231,35,4,4
170247,39,4,4
170266,31,4,4
170297,36,4,4
170311,35,4,4
170326,35,4,4
170331,32,4,4
170393,35,4,4
170394,32,4,5
170412,35,4,4
170428,33,4,4
170429,36,4,4
170437,38,4,4
170456,33,3,4
170472,25,4,4
170473,38,4,5
170493,35,4,4
170501,38,4,4
170516,32,4,4
170526,35,4,4
170551,36,4,4
170582,33,4,3
170586,42,3,4
170619,37,4,4
170636,33,4,4
170668,45,4,4
170699,38,3,4
170709,35,4,4
170715,37,4,4
170739,36,4,4
170744,32,3,4
170768,34,4,4
170786,33,4,4
170790,32,4,4
170830,32,4,4
170837,36,4,4
170838,48,4,4
170870,38,4,4
170882,45,5,4
170934,34,4,4
170938,34,4,4
170939,32,4,4
170955,31,4,4
171004,33,4,4
171045,36,4,4
171081,37,4,3
171112,39,4,4
171153,39,4,4
171160,42,4,4
171202,35,4,4
171226,35,3,4
171330,34,4,4
171350,46,4,4
171396,34,4,4
171418,35,4,4
171457,32,3,4
171475,40,4,4
171487,36,4,4
171493,37,4,4
171502,35,4,4
171504,36,4,4
171509,32,4,4
171590,34,4,4
171593,42,4,4
171652,37,4,4
171653,34,4,4
171692,36,4,4
171706,39,4,4
171724,33,5,4
171734,35,4,4
171738,39,4,4
171770,36,4,4
171771,39,3,4
171776,33,4,5
171781,34,4,4
171822,41,4,4
171834,42,4,4
171843,37,4,4
171861,37,4,4
171862,43,4,4
171881,40,3,4
171891,37,4,4
171907,30,4,4
171911,35,4,4
171922,30,4,4
171930,33,4,4
171932,36,4,4
171939,45,4,4
171948,39,4,4
171966,45,4,4
171970,38,4,4
172005,33,4,4
172019,38,3,4
172091,39,4,4
172111,34,4,4
172116,30,4,4
172119,31,4,4
172143,37,4,4
172156,35,4,4
172168,34,4,4
172177,46,3,4
172181,34,4,4
172188,36,4,4
172201,42,4,4
172238,34,4,5
172255,32,4,4
172281,36,4,4
172306,32,4,4
172350,41,4,4
172356,34,5,4
172377,45,4,4
172380,33,4,4
172423,35,4,4
172432,36,4,4
172454,34,3,5
172522,33,4,3
172579,34,4,4
172600,39,4,4
172605,41,4,4
172614,37,4,4
172622,39,4,4
172647,35,4,4
172686,40,4,3
172698,34,4,4
172702,40,4,4
172704,35,4,4
172720,38,4,4
172727,36,4,4
172751,30,4,4
172815,33,4,4
172868,38,4,4
172885,31,4,4
172924,27,4,4
172943,36,4,4
172955,37,4,4
172969,37,4,4
172973,36,4,3
172981,34,4,4
172999,29,4,4
173040,50,4,4
173075,38,4,3
173083,36,4,4
173124,36,4,4
173151,38,4,4
173157,31,4,3
173166,31,4,4
173195,32,4,4
173196,36,4,4
173258,43,4,4
173268,35,4,4
173272,31,4,4
173290,34,4,4
173301,33,4,4
173323,40,4,4
173379,38,5,4
173398,33,4,4
173399,33,4,4
173409,33,4,4
173417,37,4,4
173422,42,4,4
173447,39,4,4
173465,39,5,4
173493,33,4,4
173503,37,4,4
173524,32,4,4
173572,38,5,4
173576,31,4,4
173596,40,4,4
173613,35,4,4
173639,39,4,4
173659,33,4,4
173663,35,4,4
173665,36,4,4
173675,37,3,4
173685,36,4,4
173686,39,4,4
173724,40,4,5
173738,39,4,4
173746,35,4,4
173771,38,4,4
173779,38,4,4
173809,40,4,4
173829,29,5,4
173871,35,4,4
173884,33,4,4
173905,35,4,4
173950,35,4,4
173977,35,4,4
173995,33,4,4
174001,40,4,4
174002,35,4,4
174048,40,4,4
174050,36,5,4
174062,44,4,4
174068,33,4,3
174070,40,4,4
174072,35,4,4
174076,33,4,4
174103,38,4,4
174105,36,4,4
174149,32,4,4
174171,41,4,4
174180,33,4,4
174182,39,4,4
174195,36,4,3
174205,35,4,4
174260,39,4,4
174298,35,4,4
174308,38,4,4
174316,35,4,4
174334,35,4,4
174336,34,4,4
174348,35,4,4
174351,37,4,4
174358,34,4,4
174366,35,4,4
174431,34,4,4
174432,40,4,4
174437,35,4,4
174442,38,4,4
174480,34,4,3
174485,34,3,4
174517,41,4,4
174527,30,4,4
174543,29,4,4
174550,36,4,4
174563,34,4,4
174569,40,4,5
174586,36,3,4
174642,32,4,4
174654,41,4,4
174658,35,5,4
174663,35,4,4
174674,36,4,4
174695,42,4,4
174708,31,4,4
174710,32,5,4
174713,30,4,4
174719,29,4,4
174737,38,4,4
174740,41,4,4
174750,45,4,4
174758,35,4,5
174775,33,4,4
174780,33,4,4
174796,37,4,4
174817,36,4,4
174819,34,4,4
174834,35,4,4
174837,37,4,4
174878,43,5,4
174880,35,4,4
174887,34,4,3
174922,38,4,4
174936,35,4,4
174989,38,4,4
175003,39,4,4
175040,40,4,4
175063,31,4,4
175071,32,4,4
175110,36,4,4
175123,34,4,4
175168,36,4,4
175169,41,4,4
175170,34,4,4
175211,39,4,4
175217,40,4,4
175228,33,4,4
175232,32,4,4
175236,30,4,4
175256,43,4,5
175279,29,4,5
175305,28,4,4
175324,31,4,4
175346,40,5,4
175349,41,4,4
175368,39,3,4
175387,32,4,4
175415,33,4,4
175441,37,5,4
175447,42,4,4
175456,34,5,4
175470,30,4,4
175485,28,4,4
175489,31,4,4
175520,38,4,4
175523,27,4,4
175535,35,4,4
175545,32,4,4
175547,35,4,4
175591,35,4,4
175597,45,3,4
175607,41,4,4
175638,34,4,4
175649,37,4,4
175651,36,4,4
175657,41,4,3
175668,36,4,4
175669,38,4,4
175679,35,4,4
175726,33,4,4
175728,34,4,4
175733,40,3,4
175748,41,4,4
175761,34,4,4
175776,32,4,4
175795,35,4,4
175801,37,4,4
175816,36,4,4
175838,32,4,4
175970,35,4,4
175972,29,4,4
176004,39,4,4
176044,40,4,4
176054,38,4,4
176056,33,4,4
176062,36,4,4
176106,39,4,4
176125,38,4,4
176130,32,4,4
176135,31,4,4
176141,36,5,4
176175,41,4,4
176182,32,4,4
176186,38,4,4
176192,41,4,4
176193,44,4,4
176194,36,4,4
176242,41,4,4
176258,31,4,4
176283,37,4,4
176336,36,4,4
176357,36,4,4
176380,28,4,4
176418,37,4,4
176422,42,4,4
176433,38,4,4
176450,33,4,4
176484,38,4,4
176506,35,3,4
176542,34,4,4
176544,42,4,4
176547,35,4,4
176549,34,4,4
176559,36,4,4
176560,38,3,4
176615,31,4,4
176617,43,4,4
176689,36,4,4
176737,35,4,3
176801,29,4,4
176809,35,4,4
176813,40,4,4
176817,32,4,4
176832,32,4,4
176843,38,5,4
176846,37,4,4
176848,41,4,4
176878,38,4,5
176879,33,4,4
176912,34,4,4
176929,42,4,4
176933,37,4,4
176977,37,4,4
176982,34,4,4
176984,28,4,4
176991,37,4,5
176993,34,4,4
177011,44,4,5
177024,30,4,4
177073,36,4,4
177079,39,4,4
177081,31,4,4
177110,24,4,4
177112,39,4,3
177136,39,4,4
177137,34,4,4
177139,38,4,4
177160,37,4,4
177164,43,4,4
177191,34,4,4
177201,36,4,4
177219,33,3,4
177249,36,4,4
177252,41,4,4
177253,40,4,5
177311,32,4,4
177312,35,4,3
177313,31,4,4
177323,39,5,4
177324,36,4,4
177325,44,4,4
177362,37,3,4
177403,34,4,4
177409,34,4,4
177424,37,4,4
177426,36,4,4
177428,35,4,4
177431,31,4,4
177506,34,4,3
177513,32,4,4
177516,33,4,4
177523,37,4,4
177525,32,4,4
177547,31,4,3
177611,43,4,4
177612,41,4,4
177623,33,5,4
177659,44,4,4
177665,31,4,3
177690,38,4,4
177692,38,4,4
177696,38,4,4
177709,33,4,4
177718,34,5,4
177724,33,4,4
177740,35,4,4
177753,41,3,4
177773,43,4,4
177807,41,4,4
177843,39,4,4
177855,34,4,4
177861,39,4,4
177879,32,5,4
177940,26,4,4
177952,42,4,4
177968,40,4,4
178002,37,4,4
178014,37,4,4
178029,41,4,3
178033,38,4,4
178061,33,4,4
178062,35,4,4
178066,41,4,4
178110,33,4,4
178115,44,3,4
178119,38,4,4
178132,33,4,4
178164,38,3,4
178179,43,4,4
178185,37,4,5
178200,33,4,4
178207,39,4,4
178266,38,4,4
178285,36,4,4
178304,35,4,3
178312,40,4,4
178325,43,4,4
178335,37,4,4
178337,33,4,4
178370,36,4,4
178373,39,4,4
178382,31,4,5
178401,42,4,4
178409,35,4,4
178440,34,4,4
178448,42,4,4
178455,34,4,4
178458,42,4,4
178461,39,4,4
178471,42,4,4
178475,34,4,4
178553,29,4,4
178573,35,4,3
178575,36,4,4
178579,31,5,4
178584,32,4,4
178587,37,4,4
178592,33,4,3
178631,39,4,4
178633,36,4,4
178654,40,5,4
178685,35,4,4
178691,41,4,4
178696,44,4,4
178711,38,4,4
178719,36,4,4
178740,37,4,4
178746,38,4,5
178762,33,4,4
178767,33,4,4
178802,33,4,4
178805,42,4,4
178813,41,4,4
178829,37,5,4
178852,37,4,4
178856,30,4,4
178913,37,4,4
178916,36,4,4
178926,39,4,4
178929,36,4,4
178947,35,4,3
178949,43,4,4
178961,32,3,4
179015,34,4,4
179056,38,4,4
179088,42,4,4
179118,37,4,4
179160,33,3,4
179161,41,3,4
179188,41,4,4
179190,37,4,4
179202,33,4,4
179213,40,4,3
179219,27,4,4
179232,35,4,4
179234,35,4,4
179246,32,4,4
179249,42,4,4
179264,37,4,4
179278,34,4,4
179296,33,4,4
179300,40,4,4
179318,35,4,3
179342,37,4,4
179382,43,4,3
179398,36,4,5
179412,39,4,4
179413,32,4,4
179436,30,4,4
179444,41,4,4
179464,41,4,4
179484,37,4,4
179492,39,4,4
179532,40,3,4
179533,47,4,4
179557,41,4,4
179594,33,4,4
179612,36,4,4
179629,30,4,4
179631,37,4,4
179640,43,4,4
179677,39,4,4
179725,34,4,4
179735,41,4,4
179759,35,4,4
179764,29,4,4
179776,38,4,4
179805,26,4,4
179828,39,4,4
179899,36,4,4
179902,41,4,4
179909,39,4,4
179923,40,4,4
179924,40,4,4
179937,31,4,4
179954,40,4,4
179955,39,4,4
179982,31,4,4
180053,37,4,4
180064,32,4,4
180065,30,4,5
180086,34,5,4
180104,35,4,4
180111,33,4,5
180170,40,4,4
180192,37,4,3
180198,41,4,4
180205,41,4,4
180210,40,4,4
180228,33,4,4
180245,32,4,4
180272,40,4,4
180305,34,4,4
180315,41,4,4
180385,30,4,4
180412,35,4,4
180413,29,4,4
180420,28,4,4
180432,41,4,5
180452,38,4,4
180455,25,4,4
180463,42,3,4
180480,33,4,4
180516,39,4,4
180518,34,3,4
180539,28,4,4
180566,35,4,4
180574,39,4,4
180583,27,4,4
180595,35,4,4
180641,32,4,4
180645,32,4,3
180654,39,4,4
180659,40,4,4
180664,32,4,4
180684,35,4,4
180710,27,4,4
180718,33,4,3
180741,37,4,4
180743,36,4,4
180745,43,4,4
180762,33,4,4
180775,42,4,4
180791,29,4,4
180794,37,4,4
180797,34,4,4
180834,33,4,4
180837,36,4,4
180849,34,3,4
180869,43,4,4
180872,41,4,4
180878,35,4,4
180887,44,4,4
180899,39,4,4
180908,37,4,4
180950,41,3,4
180961,39,4,4
181002,39,5,4
181043,37,3,4
181049,33,4,4
181052,35,4,4
181056,31,4,4
181059,42,4,4
181088,36,4,4
181100,34,5,4
181132,38,4,4
181135,38,4,4
181151,34,4,4
181164,37,4,4
181175,39,4,4
181199,35,4,4
181203,32,4,4
181231,37,4,4
181233,36,4,4
181293,30,4,4
181318,39,4,4
181360,39,4,4
181374,40,4,4
181385,35,4,4
181410,28,3,5
181412,40,5,4
181435,45,4,4
181459,44,4,4
181464,36,5,4
181475,38,4,4
181501,33,3,4
181526,39,4,5
181545,37,4,4
181587,34,4,4
181627,37,4,4
181629,35,4,4
181643,36,4,5
181646,38,5,4
181668,40,3,4
181709,35,4,4
181717,39,4,4
181734,42,4,4
181763,29,4,4
181764,34,4,4
181772,34,4,4
181787,34,4,4
181795,39,4,4
181797,41,4,4
181800,38,4,4
181804,33,4,4
181809,34,4,5
181815,32,4,4
181824,38,4,4
181829,35,4,4
181849,40,4,4
181867,34,5,4
181924,33,4,4
181954,38,3,4
181958,34,4,4
181968,37,4,4
182034,35,4,5
182061,36,4,4
182063,40,4,4
182079,39,4,4
182110,36,4,4
182138,32,4,4
182142,37,4,4
182161,36,3,4
182230,42,4,4
182235,42,4,4
182247,28,4,4
182248,37,4,4
182258,38,4,4
182289,31,4,4
182320,37,4,4
182366,35,4,4
182394,39,4,4
182416,32,3,3
182428,36,4,4
182444,30,5,4
182450,39,4,4
182484,37,5,4
182485,42,4,4
182495,34,4,4
182496,32,4,4
182511,36,4,4
182514,35,4,4
182515,36,4,4
182523,34,4,4
182526,42,4,5
182533,34,4,4
182613,36,4,4
182646,42,5,4
182680,31,4,4
182734,38,4,4
182739,24,4,4
182760,36,5,4
182781,34,4,4
182794,33,4,4
182841,38,4,4
182842,38,4,4
182844,37,4,4
182864,43,4,3
182873,37,4,4
182874,36,4,5
182881,30,5,4
182905,33,3,4
182906,29,4,4
182925,33,4,4
182948,40,4,4
182982,36,4,5
182996,32,4,3
183012,39,4,4
183036,30,4,4
183061,41,4,4
183086,32,4,4
183097,35,4,4
183100,35,4,4
183117,38,4,4
183143,32,4,4
183144,36,4,4
183158,29,4,5
183166,34,4,4
183168,33,4,4
183173,30,4,4
183198,33,4,4
183287,41,4,4
183292,40,5,4
183315,35,4,4
183320,35,4,5
183327,33,4,4
183328,40,4,4
183330,42,4,4
183350,37,4,4
183358,39,4,4
183368,36,4,4
183382,32,4,4
183385,35,4,4
183393,38,4,4
183417,36,4,4
183453,32,4,3
183458,37,4,4
183460,32,4,4
183464,31,4,4
183465,38,4,4
183474,31,4,4
183475,37,4,4
183499,39,4,4
183512,41,4,4
183528,39,4,4
183539,40,4,4
183592,38,4,4
183614,39,4,3
183620,42,4,4
183647,28,4,4
183650,38,4,4
183662,29,4,4
183670,33,4,4
183690,41,4,4
183703,33,4,4
183725,36,4,4
183726,37,3,4
183769,40,3,4
183777,39,4,4
183783,32,4,4
183862,39,4,4
183917,41,4,4
183932,37,4,4
183941,34,4,4
183948,35,4,4
184000,38,4,4
184032,38,4,4
184037,29,4,4
184040,36,4,4
184043,35,4,4
184048,35,4,4
184067,34,4,4
184092,40,4,4
184097,35,4,4
184099,35,5,4
184114,35,4,4
184128,38,4,4
184140,34,4,4
184148,43,4,4
184158,32,4,4
184189,34,4,3
184203,35,4,4
184204,40,4,4
184210,39,4,4
184216,38,4,4
184223,35,4,3
184252,40,4,4
184255,37,4,4
184272,37,4,4
184274,33,5,4
184275,35,4,4
184287,41,4,4
184289,36,4,5
184303,37,4,4
184313,31,4,4
184318,43,4,4
184325,36,4,4
184333,33,4,4
184334,40,4,4
184346,32,4,4
184356,37,3,4
184365,38,4,4
184393,40,4,4
184399,43,4,4
184406,45,4,4
184460,32,4,4
184467,35,4,4
184475,44,4,4
184483,39,4,4
184484,27,4,5
184492,35,3,4
184503,39,4,4
184506,33,4,4
184507,40,4,4
184538,39,4,5
184572,42,4,3
184587,36,4,4
184592,41,4,4
184606,37,5,4
184638,39,4,4
184663,38,4,5
184678,32,4,4
184697,35,4,4
184730,34,4,4
184731,33,4,4
184739,37,5,4
184767,35,4,4
184821,25,4,4
184829,38,3,4
184833,35,4,4
184852,36,4,5
184864,37,4,4
184869,33,4,4
184892,33,4,4
184931,33,4,4
184933,42,3,4
184934,36,4,4
184937,36,4,4
184982,35,3,4
185016,26,4,4
185023,36,4,4
185033,40,4,3
185043,37,4,4
185045,37,4,4
185053,40,4,4
185057,33,4,4
185082,38,4,4
185088,41,4,4
185098,34,4,4
185122,37,4,4
185128,40,4,3
185157,35,4,4
185179,36,4,4
185186,27,4,4
185192,35,4,4
185203,36,4,4
185220,32,4,4
185261,38,4,4
185272,34,4,4
185279,40,4,4
185326,37,5,4
185331,35,4,4
185335,30,4,5
185347,33,3,4
185373,33,4,4
185377,35,4,4
185387,39,4,4
185391,36,4,4
185398,35,4,4
185408,39,4,4
185428,34,4,4
185430,37,4,4
185431,37,4,4
185480,32,4,4
185502,37,4,4
185514,43,4,4
185519,39,4,4
185531,28,5,4
185574,29,3,4
185584,36,4,4
185603,39,4,4
185612,38,4,4
185621,41,4,4
185624,32,4,4
185626,40,4,4
185630,38,4,4
185633,32,4,4
185646,42,4,4
185654,41,4,4
185685,33,4,4
185714,36,5,4
185720,27,4,4
185725,35,4,4
185739,41,4,4
185775,37,3,4
185797,34,4,4
185805,26,4,4
185812,32,4,4
185819,42,4,4
185824,30,4,4
185874,38,4,4
185882,39,4,4
185907,37,4,4
185919,42,4,4
185964,39,4,4
185992,37,4,4
186001,41,4,4
186029,38,4,3
186045,31,4,4
186053,31,4,4
186065,33,4,4
186067,34,4,4
186072,40,4,4
186077,41,4,4
186098,35,4,4
186104,42,4,3
186134,31,4,5
186146,40,4,4
186156,37,4,4
186165,37,4,4
186185,35,4,4
186195,41,4,3
186216,37,4,4
186231,41,4,4
186233,38,4,4
186256,42,4,4
186258,30,4,4
186263,42,4,4
186281,40,4,4
186357,37,4,4
186373,38,4,4
186399,39,4,4
186404,37,4,4
186431,35,4,5
186433,39,3,4
186443,35,4,5
186446,37,4,4
186455,41,4,4
186462,27,4,4
186494,37,4,4
186513,39,4,4
186547,43,4,4
186580,35,4,4
186630,39,5,4
186636,33,4,4
186655,34,4,4
186679,31,4,5
186710,39,4,4
186721,39,4,4
186739,35,4,4
186761,43,4,4
186762,38,4,4
186814,35,4,4
186822,40,5,4
186835,38,4,4
186852,38,4,4
186860,30,4,4
186869,50,4,4
186900,38,4,4
186903,39,4,4
186924,33,4,4
186952,29,4,4
186971,33,4,4
186989,29,4,4
187021,41,4,4
187041,30,4,4
187062,30,4,4
187069,34,4,4
187071,37,4,4
187081,39,5,4
187094,38,5,4
187105,42,4,4
187118,30,4,4
187133,37,5,4
187136,48,4,4
187138,43,4,4
187141,32,3,4
187142,36,4,4
187165,38,4,4
187186,39,4,4
187241,37,4,4
187249,35,4,4
187255,37,4,4
187296,38,4,4
187325,41,4,3
187344,37,3,4
187353,26,4,4
187378,31,4,4
187408,36,4,4
187415,36,4,4
187441,37,4,4
187444,41,4,4
187488,44,4,3
187494,39,4,4
187523,31,4,4
187526,35,4,4
187530,39,4,4
187598,36,4,4
187599,39,4,4
187602,39,4,4
187610,44,4,4
187623,34,4,4
187628,26,4,4
187647,38,4,4
187655,33,4,4
187691,39,4,4
187695,41,4,4
187700,36,4,4
187704,34,4,4
187721,34,4,4
187731,31,4,4
187752,41,4,4
187753,37,4,4
187762,35,4,4
187766,29,4,4
187767,35,5,4
187768,43,4,4
187781,35,4,4
187784,34,4,4
187804,37,4,4
187806,37,4,4
187843,30,4,4
187852,40,4,4
187860,38,4,4
187873,32,3,4
187916,38,3,4
187931,39,4,4
187932,31,4,4
187936,38,4,4
187968,33,4,4
187979,37,5,4
188005,38,4,4
188007,36,4,4
188073,33,4,4
188114,35,4,4
188129,35,4,4
188142,40,5,4
188144,39,4,4
188148,35,4,4
188168,30,4,4
188170,29,4,3
188173,37,4,4
188181,34,4,4
188248,34,4,4
188252,35,4,4
188306,36,4,4
188325,37,4,4
188349,37,4,4
188390,39,4,4
188414,33,4,4
188436,34,4,4
188453,29,4,4
188483,43,4,5
188498,42,4,4
188500,34,4,5
188510,33,4,4
188535,38,5,4
188536,31,4,4
188567,34,4,4
188600,37,4,4
188677,30,4,4
188683,32,4,4
188705,32,3,4
188706,31,4,5
188724,29,4,4
188748,32,4,4
188750,29,4,5
188756,36,4,3
188775,42,4,4
188778,34,4,4
188780,31,4,4
188831,32,4,4
188878,33,4,3
188883,33,4,4
188890,36,4,4
188912,45,4,4
188923,29,4,4
188986,34,4,4
189021,38,4,4
189025,28,4,5
189045,42,4,4
189060,34,5,4
189077,46,4,4
189085,35,4,4
189086,33,4,4
189118,37,4,4
189127,40,4,4
189130,32,4,4
189135,38,4,4
189180,30,4,4
189188,36,4,4
189216,34,4,5
189237,41,4,4
189263,39,4,4
189266,37,4,4
189293,32,4,4
189299,41,4,4
189308,37,4,4
189320,37,4,4
189338,40,4,4
189340,36,4,4
189345,45,4,4
189361,37,4,4
189362,32,4,4
189391,32,4,4
189421,33,4,4
189426,39,4,4
189461,38,4,4
189523,39,4,4
189526,38,4,4
189527,40,4,4
189531,30,4,4
189533,44,4,4
189541,43,4,4
189548,28,4,4
189566,37,4,4
189573,30,4,4
189575,39,4,4
189586,36,4,5
189587,30,4,4
189603,35,3,4
189605,34,4,4
189608,32,4,4
189639,40,4,4
189641,35,4,4
189649,38,4,4
189657,35,4,4
189672,33,4,4
189677,33,5,4
189690,36,4,4
189693,33,4,4
189701,41,3,4
189706,40,4,4
189733,40,4,4
189748,39,4,4
189817,37,4,3
189829,28,4,4
189837,39,4,4
189859,37,4,4
189860,34,4,4
189896,30,3,4
189900,29,4,4
189914,34,4,4
189923,40,4,4
189966,29,4,4
190003,39,4,4
190016,34,4,3
190057,37,3,4
190076,36,4,4
190087,36,4,4
190100,36,4,4
190113,36,4,4
190151,36,4,4
190169,41,4,4
190183,34,4,4
190186,28,4,4
190321,31,4,3
190354,39,4,4
190385,37,4,4
190389,34,4,4
190395,35,4,4
190433,27,4,3
190436,35,4,4
190454,31,5,4
190457,32,3,4
190473,35,4,4
190490,33,4,4
190494,40,4,4
190514,35,4,4
190523,35,4,4
190555,28,4,4
190600,38,4,4
190611,34,4,4
190618,29,4,4
190630,40,4,4
190649,37,4,4
190658,42,4,4
190664,44,4,4
190666,43,4,4
190703,29,4,4
190712,32,4,4
190715,24,4,4
190730,38,4,4
190740,32,4,4
190753,30,4,4
190768,36,4,4
190776,41,4,4
190797,39,4,4
190805,28,4,4
190829,32,4,4
190888,31,4,4
190906,39,4,4
190908,40,4,4
190917,33,5,4
190919,40,4,4
